index,time,icon,temperature,humidity,pressure,cloudCover,windSpeed,uvIndex,visibility,date_time
296,1506168000,cloudy,61.94,0.89,1016.3,1.0,1.94,0.0,9.957,201709230800
297,1506171600,cloudy,64.95,0.78,1016.6,1.0,2.06,1.0,9.949,201709230900
298,1506175200,cloudy,65.94,0.78,1017.1,1.0,2.06,2.0,9.971,201709231000
299,1506178800,cloudy,67.94,0.77,1016.6,1.0,3.1,3.0,9.987,201709231100
300,1506182400,clear-day,70.95,0.74,1016.6,0.3,1.91,5.0,9.997,201709231200
301,1506186000,clear-day,72.93,0.75,1016.7,0.18,3.35,5.0,9.997,201709231300
302,1506189600,clear-day,73.95,0.74,1016.4,0.0,2.2,5.0,9.997,201709231400
303,1506193200,clear-day,77.61,0.62,1016.4,0.0,2.39,3.0,9.897,201709231500
304,1506196800,clear-day,77.26,0.61,1016.4,0.0,1.6,2.0,9.997,201709231600
305,1506200400,clear-day,74.61,0.67,1016.2,0.0,1.49,1.0,9.997,201709231700
306,1506204000,clear-day,71.34,0.75,1016.1,0.0,0.56,0.0,9.701,201709231800
307,1506207600,clear-night,68.29,0.82,1016.3,0.0,0.04,0.0,8.449,201709231900
308,1506211200,fog,65.53,0.88,1016.9,0.12,0.02,0.0,1.151,201709232000
309,1506214800,fog,62.94,0.95,1017.1,0.37,0.11,0.0,0.902,201709232100
310,1506218400,fog,62.94,0.94,1017.3,0.95,0.04,0.0,0.9359999999999999,201709232200
311,1506222000,partly-cloudy-night,61.94,0.96,1017.5,0.76,0.03,0.0,3.299,201709232300
312,1506225600,partly-cloudy-night,62.94,0.9,1017.0,0.45,0.0,0.0,9.324,201709240000
313,1506229200,clear-night,61.65,0.94,1016.2,0.21,0.1,0.0,9.621,201709240100
314,1506232800,clear-night,61.47,0.94,1016.5,0.21,0.16,0.0,9.429,201709240200
315,1506236400,clear-night,61.27,0.93,1016.7,0.19,0.0,0.0,9.873,201709240300
316,1506240000,clear-night,60.84,0.93,1016.1,0.04,0.0,0.0,9.807,201709240400
317,1506243600,clear-night,60.8,0.93,1017.0,0.03,0.0,0.0,9.971,201709240500
318,1506247200,clear-night,59.94,0.95,1017.5,0.0,0.02,0.0,9.971,201709240600
319,1506250800,clear-day,59.8,0.96,1018.1,0.18,0.01,0.0,9.974,201709240700
320,1506254400,clear-day,62.17,0.96,1018.3,0.0,0.02,0.0,9.997,201709240800
321,1506258000,clear-day,68.57,0.84,1018.2,0.0,0.07,2.0,9.997,201709240900
322,1506261600,clear-day,75.96,0.71,1017.8,0.0,0.39,3.0,9.997,201709241000
323,1506265200,clear-day,77.95,0.68,1017.8,0.0,0.44,5.0,9.997,201709241100
324,1506268800,clear-day,81.24,0.62,1017.7,0.0,0.75,5.0,9.997,201709241200
325,1506272400,clear-day,83.83,0.58,1017.8,0.0,0.6,6.0,9.997,201709241300
326,1506276000,clear-day,85.9,0.54,1017.1,0.0,1.07,5.0,9.997,201709241400
327,1506279600,clear-day,85.4,0.54,1016.7,0.0,0.98,3.0,9.997,201709241500
328,1506283200,clear-day,85.45,0.53,1016.5,0.0,1.11,2.0,9.997,201709241600
329,1506286800,clear-day,82.64,0.58,1016.2,0.0,0.82,1.0,9.997,201709241700
330,1506290400,clear-day,76.94,0.7,1016.2,0.0,0.37,0.0,9.997,201709241800
331,1506294000,clear-night,74.95,0.73,1016.3,0.0,0.18,0.0,9.997,201709241900
332,1506297600,clear-night,73.95,0.74,1016.7,0.0,0.13,0.0,9.997,201709242000
333,1506301200,clear-night,70.95,0.82,1017.1,0.0,0.2,0.0,9.997,201709242100
334,1506304800,clear-night,69.62,0.84,1017.2,0.0,0.43,0.0,9.997,201709242200
335,1506308400,clear-night,68.9,0.88,1017.2,0.0,0.2,0.0,9.956,201709242300
336,1506312000,clear-night,68.02,0.9,1017.1,0.0,0.08,0.0,9.997,201709250000
337,1506315600,clear-night,67.45,0.9,1016.9,0.0,0.32,0.0,9.919,201709250100
338,1506319200,clear-night,66.72,0.91,1016.7,0.0,0.0,0.0,9.811,201709250200
339,1506322800,clear-night,66.34,0.9,1016.9,0.0,0.0,0.0,9.838,201709250300
340,1506326400,clear-night,67.94,0.84,1016.9,0.0,0.0,0.0,9.9,201709250400
341,1506330000,clear-night,64.9,0.91,1016.9,0.0,0.08,0.0,9.732999999999999,201709250500
342,1506333600,clear-night,64.65,0.91,1017.4,0.18,0.2,0.0,9.783,201709250600
343,1506337200,clear-day,64.46,0.93,1018.2,0.0,0.0,0.0,9.81,201709250700
344,1506340800,clear-day,67.94,0.87,1018.4,0.0,0.1,0.0,9.925,201709250800
345,1506344400,clear-day,70.95,0.88,1018.6,0.0,0.03,2.0,9.997,201709250900
346,1506348000,clear-day,78.06,0.72,1019.1,0.0,0.38,3.0,9.997,201709251000
347,1506351600,clear-day,80.87,0.67,1018.8,0.0,0.32,4.0,9.997,201709251100
348,1506355200,clear-day,83.75,0.6,1018.6,0.0,0.63,5.0,9.997,201709251200
349,1506358800,clear-day,85.63,0.55,1019.0,0.0,1.19,5.0,9.997,201709251300
350,1506362400,partly-cloudy-day,85.49,0.56,1018.4,0.38,3.02,4.0,9.997,201709251400
351,1506366000,clear-day,82.97,0.58,1018.1,0.3,2.16,3.0,9.997,201709251500
352,1506369600,clear-day,82.33,0.58,1017.8,0.0,1.6,2.0,9.997,201709251600
353,1506373200,clear-day,79.92,0.6,1017.4,0.0,2.33,1.0,9.997,201709251700
354,1506376800,clear-day,77.09,0.65,1017.7,0.0,1.79,0.0,9.997,201709251800
355,1506380400,clear-night,68.95,0.87,1017.5,0.0,0.94,0.0,9.997,201709251900
356,1506384000,clear-night,68.95,0.88,1017.8,0.0,0.49,0.0,9.949,201709252000
357,1506387600,clear-night,68.95,0.88,1018.1,0.02,0.11,0.0,9.901,201709252100
358,1506391200,clear-night,67.94,0.9,1018.2,0.01,0.23,0.0,9.61,201709252200
359,1506394800,clear-night,65.94,0.95,1018.0,0.02,0.24,0.0,7.537000000000001,201709252300
360,1506398400,partly-cloudy-night,66.95,0.91,1017.5,0.46,0.04,0.0,4.122,201709260000
361,1506402000,fog,65.94,0.94,1017.5,0.77,0.0,0.0,0.298,201709260100
362,1506405600,fog,64.95,0.96,1017.7,1.0,0.01,0.0,0.314,201709260200
363,1506409200,cloudy,63.95,1.0,1017.4,1.0,0.01,0.0,2.002,201709260300
364,1506412800,fog,64.95,0.99,1017.0,1.0,0.14,0.0,0.501,201709260400
365,1506416400,fog,65.94,0.97,1016.7,1.0,0.53,0.0,0.7509999999999999,201709260500
366,1506420000,fog,65.94,0.95,1016.1,1.0,0.31,0.0,1.03,201709260600
367,1506423600,fog,64.95,0.98,1017.4,1.0,0.09,0.0,0.361,201709260700
368,1506427200,fog,66.95,0.94,1017.4,1.0,0.14,0.0,0.332,201709260800
369,1506430800,fog,67.94,0.93,1017.5,1.0,0.75,1.0,0.595,201709260900
370,1506434400,cloudy,69.68,0.92,1017.7,1.0,1.1,2.0,7.6720000000000015,201709261000
371,1506438000,partly-cloudy-day,76.94,0.77,1017.2,0.72,0.36,3.0,9.785,201709261100
372,1506441600,clear-day,75.96,0.8,1016.9,0.05,0.72,5.0,9.997,201709261200
373,1506445200,clear-day,81.74,0.65,1016.3,0.14,1.33,5.0,9.997,201709261300
374,1506448800,clear-day,83.09,0.63,1015.7,0.06,1.4,5.0,9.997,201709261400
375,1506452400,clear-day,83.94,0.61,1015.4,0.0,0.62,3.0,9.997,201709261500
376,1506456000,clear-day,85.0,0.58,1015.0,0.12,1.07,2.0,9.997,201709261600
377,1506459600,clear-day,84.01,0.6,1014.8,0.14,0.85,1.0,9.997,201709261700
378,1506463200,clear-day,80.51,0.68,1015.0,0.19,0.62,0.0,9.997,201709261800
379,1506466800,clear-night,74.95,0.8,1014.8,0.16,0.25,0.0,9.997,201709261900
380,1506470400,clear-night,74.95,0.79,1014.9,0.07,0.21,0.0,9.997,201709262000
381,1506474000,clear-night,71.54,0.86,1015.1,0.0,0.24,0.0,9.997,201709262100
382,1506477600,clear-night,70.29,0.9,1015.3,0.0,0.38,0.0,9.972999999999999,201709262200
383,1506481200,clear-night,69.47,0.9,1015.3,0.0,0.87,0.0,9.926,201709262300
384,1506484800,clear-night,69.22,0.89,1014.9,0.0,0.58,0.0,9.942,201709270000
385,1506488400,clear-night,68.22,0.91,1014.7,0.0,0.4,0.0,9.715,201709270100
386,1506492000,clear-night,67.54,0.91,1014.6,0.0,0.69,0.0,9.969,201709270200
387,1506495600,clear-night,66.77,0.92,1013.9,0.0,0.39,0.0,9.626,201709270300
388,1506499200,clear-night,65.33,0.93,1013.6,0.0,0.03,0.0,9.96,201709270400
389,1506502800,clear-night,64.83,0.95,1013.7,0.04,0.5,0.0,6.485,201709270500
390,1506506400,clear-night,64.84,0.94,1013.5,0.01,0.33,0.0,6.2929999999999975,201709270600
391,1506510000,clear-day,64.62,0.96,1013.8,0.19,0.78,0.0,9.971,201709270700
392,1506513600,clear-day,65.92,0.95,1014.1,0.11,0.76,0.0,9.997,201709270800
393,1506517200,clear-day,71.96,0.84,1013.2,0.0,0.86,1.0,9.997,201709270900
394,1506520800,clear-day,75.96,0.79,1013.5,0.18,1.84,3.0,9.997,201709271000
395,1506524400,clear-day,79.94,0.75,1012.8,0.05,1.38,4.0,9.997,201709271100
396,1506528000,clear-day,81.93,0.72,1012.2,0.2,3.54,5.0,9.997,201709271200
397,1506531600,clear-day,82.95,0.7,1011.9,0.19,2.37,5.0,9.997,201709271300
398,1506535200,partly-cloudy-day,85.41,0.66,1011.2,0.58,3.46,4.0,9.884,201709271400
399,1506538800,partly-cloudy-day,84.93,0.66,1010.0,0.75,3.51,3.0,9.997,201709271500
400,1506542400,clear-day,84.93,0.66,1009.4,0.31,2.75,2.0,9.997,201709271600
401,1506546000,partly-cloudy-day,83.95,0.69,1009.0,0.32,2.39,1.0,9.997,201709271700
402,1506549600,clear-day,82.95,0.71,1008.9,0.1,2.11,0.0,9.997,201709271800
403,1506553200,clear-night,80.94,0.75,1008.3,0.0,1.91,0.0,9.956,201709271900
404,1506556800,clear-night,78.93,0.8,1008.3,0.0,2.22,0.0,9.997,201709272000
405,1506560400,clear-night,77.95,0.83,1009.0,0.02,1.95,0.0,9.997,201709272100
406,1506564000,clear-night,76.94,0.86,1008.1,0.19,1.63,0.0,9.956,201709272200
407,1506567600,partly-cloudy-night,75.96,0.89,1008.5,0.42,1.02,0.0,9.997,201709272300
408,1506571200,partly-cloudy-night,75.96,0.88,1007.2,0.75,1.21,0.0,9.956,201709280000
409,1506574800,partly-cloudy-night,74.99,0.91,1006.9,0.63,1.61,0.0,9.956,201709280100
410,1506578400,partly-cloudy-night,74.95,0.91,1006.7,0.45,1.48,0.0,9.964,201709280200
411,1506582000,partly-cloudy-night,74.95,0.9,1006.2,0.74,1.26,0.0,9.964,201709280300
412,1506585600,cloudy,73.8,0.93,1005.3,0.98,1.02,0.0,9.937999999999999,201709280400
413,1506589200,partly-cloudy-night,73.61,0.92,1005.0,0.72,0.95,0.0,9.894,201709280500
414,1506592800,partly-cloudy-night,73.31,0.92,1004.7,0.73,1.03,0.0,9.743,201709280600
415,1506596400,clear-day,72.67,0.91,1005.3,0.3,0.69,0.0,9.945,201709280700
416,1506600000,clear-day,73.1,0.86,1005.3,0.19,2.53,0.0,9.978,201709280800
417,1506603600,partly-cloudy-day,75.96,0.74,1005.4,0.42,5.57,1.0,9.997,201709280900
418,1506607200,clear-day,72.93,0.64,1005.1,0.19,6.56,3.0,9.997,201709281000
419,1506610800,clear-day,72.93,0.55,1005.8,0.13,6.26,4.0,9.997,201709281100
420,1506614400,clear-day,74.95,0.49,1005.7,0.08,7.59,5.0,9.997,201709281200
421,1506618000,clear-day,74.95,0.48,1005.7,0.02,6.71,5.0,9.997,201709281300
422,1506621600,clear-day,74.95,0.45,1005.4,0.05,7.15,4.0,9.997,201709281400
423,1506625200,clear-day,75.96,0.4,1005.4,0.0,6.77,3.0,9.997,201709281500
424,1506628800,clear-day,74.95,0.4,1005.7,0.09,5.7,2.0,9.997,201709281600
425,1506632400,clear-day,71.96,0.43,1006.9,0.0,6.92,1.0,9.997,201709281700
426,1506636000,clear-day,69.1,0.45,1006.8,0.0,4.61,0.0,9.997,201709281800
427,1506639600,clear-night,66.2,0.49,1008.7,0.02,5.89,0.0,9.997,201709281900
428,1506643200,clear-night,64.95,0.49,1008.8,0.0,6.0,0.0,9.997,201709282000
429,1506646800,clear-night,61.93,0.53,1009.8,0.0,4.22,0.0,9.997,201709282100
430,1506650400,clear-night,59.92,0.53,1010.9,0.0,4.12,0.0,9.997,201709282200
431,1506654000,clear-night,58.4,0.55,1011.6,0.0,3.93,0.0,9.997,201709282300
432,1506657600,clear-night,57.95,0.55,1012.0,0.0,1.65,0.0,9.997,201709290000
433,1506661200,clear-night,56.1,0.58,1012.1,0.0,2.06,0.0,9.997,201709290100
434,1506664800,clear-night,54.5,0.62,1012.5,0.0,2.14,0.0,9.997,201709290200
435,1506668400,clear-night,52.68,0.66,1012.6,0.0,2.09,0.0,9.997,201709290300
436,1506672000,clear-night,52.12,0.66,1013.1,0.0,1.29,0.0,9.997,201709290400
437,1506675600,clear-night,50.57,0.7,1013.5,0.0,1.23,0.0,9.997,201709290500
438,1506679200,clear-night,49.25,0.73,1014.2,0.0,0.97,0.0,9.997,201709290600
439,1506682800,clear-day,48.07,0.77,1015.6,0.0,0.49,0.0,9.997,201709290700
440,1506686400,clear-day,50.87,0.72,1015.2,0.0,0.52,0.0,9.997,201709290800
441,1506690000,clear-day,55.95,0.62,1015.5,0.0,1.76,1.0,9.997,201709290900
442,1506693600,clear-day,57.95,0.56,1015.6,0.0,1.86,3.0,9.997,201709291000
443,1506697200,clear-day,59.94,0.51,1016.1,0.01,2.77,4.0,9.997,201709291100
444,1506700800,clear-day,61.94,0.48,1015.9,0.19,3.32,5.0,9.997,201709291200
445,1506704400,clear-day,63.95,0.45,1015.5,0.18,2.96,5.0,9.997,201709291300
446,1506708000,clear-day,63.95,0.45,1015.0,0.18,2.88,4.0,9.997,201709291400
447,1506711600,clear-day,64.95,0.44,1014.7,0.0,2.5,3.0,9.997,201709291500
448,1506715200,clear-day,66.95,0.42,1014.6,0.18,1.09,2.0,9.997,201709291600
449,1506718800,clear-day,64.95,0.46,1014.8,0.19,1.22,0.0,9.997,201709291700
450,1506722400,clear-day,63.95,0.51,1015.4,0.19,0.73,0.0,9.997,201709291800
451,1506726000,partly-cloudy-night,60.94,0.61,1016.2,0.43,0.6,0.0,9.997,201709291900
452,1506729600,partly-cloudy-night,58.94,0.69,1016.7,0.32,0.47,0.0,9.997,201709292000
453,1506733200,clear-night,58.94,0.7,1016.9,0.18,0.27,0.0,9.997,201709292100
454,1506736800,clear-night,57.95,0.72,1017.1,0.19,0.22,0.0,9.997,201709292200
455,1506740400,clear-night,54.34,0.8,1017.5,0.19,0.18,0.0,9.997,201709292300
456,1506744000,clear-night,52.98,0.84,1017.4,0.18,0.14,0.0,9.997,201709300000
457,1506747600,clear-night,57.2,0.69,1017.2,0.08,8.35,0.0,9.997,201709300100
458,1506751200,clear-night,56.27,0.7,1017.6,0.2,1.64,0.0,9.997,201709300200
459,1506754800,partly-cloudy-night,55.91,0.72,1017.3,0.77,5.47,0.0,9.997,201709300300
460,1506758400,cloudy,56.67,0.75,1017.7,1.0,0.61,0.0,9.997,201709300400
461,1506762000,cloudy,52.4,0.9,1017.9,1.0,0.1,0.0,9.997,201709300500
462,1506765600,cloudy,56.01,0.79,1018.3,1.0,7.0,0.0,9.997,201709300600
463,1506769200,cloudy,56.68,0.86,1019.0,1.0,4.59,0.0,9.869,201709300700
464,1506772800,rain,54.15,0.88,1019.2,1.0,1.19,0.0,9.356,201709300800
465,1506776400,rain,54.18,0.87,1020.3,1.0,1.72,1.0,6.269,201709300900
466,1506780000,rain,54.85,0.89,1021.3,1.0,2.4,2.0,9.785,201709301000
467,1506783600,rain,54.53,0.86,1022.1,1.0,1.51,3.0,6.202999999999999,201709301100
468,1506787200,rain,55.09,0.83,1022.4,1.0,2.45,3.0,9.947000000000001,201709301200
469,1506790800,rain,55.81,0.84,1023.0,1.0,2.47,3.0,9.972999999999999,201709301300
470,1506794400,partly-cloudy-day,55.86,0.85,1023.2,0.77,3.66,3.0,9.971,201709301400
471,1506798000,rain,55.57,0.85,1023.6,1.0,3.83,2.0,3.412,201709301500
472,1506801600,rain,54.05,0.87,1023.9,1.0,4.24,1.0,9.862,201709301600
473,1506805200,rain,53.39,0.84,1024.4,1.0,2.7,0.0,9.76,201709301700
474,1506808800,cloudy,53.5,0.82,1024.9,1.0,1.53,0.0,9.971,201709301800
475,1506812400,cloudy,53.23,0.81,1025.3,1.0,1.75,0.0,9.997,201709301900
476,1506816000,cloudy,52.94,0.81,1025.6,1.0,1.31,0.0,9.997,201709302000
477,1506819600,cloudy,50.98,0.86,1026.1,1.0,1.01,0.0,9.997,201709302100
478,1506823200,partly-cloudy-night,50.18,0.85,1026.5,0.77,0.45,0.0,9.997,201709302200
479,1506826800,partly-cloudy-night,49.05,0.86,1026.7,0.43,0.4,0.0,9.971,201709302300
480,1506830400,partly-cloudy-night,47.5,0.91,1027.4,0.32,0.43,0.0,9.934,201710010000
481,1506834000,clear-night,46.45,0.91,1027.2,0.18,1.03,0.0,9.945,201710010100
482,1506837600,clear-night,45.5,0.91,1027.2,0.0,0.43,0.0,9.997,201710010200
483,1506841200,clear-night,44.84,0.93,1027.1,0.0,0.7,0.0,9.971,201710010300
484,1506844800,clear-night,44.43,0.92,1026.3,0.0,0.5,0.0,9.971,201710010400
485,1506848400,clear-night,43.99,0.92,1026.5,0.0,0.12,0.0,9.959,201710010500
486,1506852000,clear-night,43.24,0.92,1026.4,0.0,0.95,0.0,9.971,201710010600
487,1506855600,clear-day,42.78,0.94,1027.5,0.09,1.31,0.0,9.997,201710010700
488,1506859200,clear-day,45.72,0.88,1027.3,0.0,1.12,0.0,9.997,201710010800
489,1506862800,clear-day,51.95,0.74,1027.2,0.0,1.23,1.0,9.997,201710010900
490,1506866400,clear-day,54.94,0.65,1027.3,0.0,3.48,3.0,9.997,201710011000
491,1506870000,clear-day,56.94,0.58,1028.0,0.0,1.86,4.0,9.987,201710011100
492,1506873600,clear-day,58.94,0.53,1027.2,0.0,1.38,5.0,9.997,201710011200
493,1506877200,clear-day,61.39,0.48,1026.5,0.0,1.18,5.0,9.997,201710011300
494,1506880800,clear-day,62.94,0.45,1025.8,0.0,2.04,4.0,9.997,201710011400
495,1506884400,clear-day,64.95,0.42,1024.8,0.0,1.27,3.0,9.997,201710011500
496,1506888000,clear-day,65.94,0.4,1024.0,0.0,1.94,2.0,9.997,201710011600
497,1506891600,clear-day,64.95,0.41,1023.7,0.0,2.15,0.0,9.997,201710011700
498,1506895200,clear-day,62.67,0.49,1023.9,0.0,1.15,0.0,9.997,201710011800
499,1506898800,clear-night,57.12,0.65,1024.2,0.0,0.14,0.0,9.997,201710011900
500,1506902400,clear-night,53.35,0.73,1024.7,0.0,0.08,0.0,9.997,201710012000
501,1506906000,clear-night,51.18,0.79,1025.0,0.0,0.02,0.0,9.997,201710012100
502,1506909600,clear-night,50.08,0.81,1024.8,0.0,0.09,0.0,9.997,201710012200
503,1506913200,clear-night,49.75,0.81,1024.7,0.0,0.61,0.0,9.997,201710012300
504,1506916800,clear-night,49.33,0.8,1024.4,0.0,0.54,0.0,9.997,201710020000
505,1506920400,clear-night,49.54,0.79,1024.8,0.0,1.4,0.0,9.997,201710020100
506,1506924000,clear-night,48.3,0.8,1025.1,0.0,1.8,0.0,9.997,201710020200
507,1506927600,clear-night,47.34,0.82,1024.9,0.0,0.37,0.0,9.997,201710020300
508,1506931200,clear-night,47.06,0.81,1025.2,0.0,1.37,0.0,9.997,201710020400
509,1506934800,clear-night,46.54,0.83,1025.8,0.0,0.56,0.0,9.997,201710020500
510,1506938400,clear-night,45.93,0.83,1026.4,0.0,1.25,0.0,9.997,201710020600
511,1506942000,clear-day,45.21,0.86,1027.6,0.0,1.17,0.0,9.997,201710020700
512,1506945600,clear-day,49.44,0.76,1028.0,0.0,2.08,0.0,9.997,201710020800
513,1506949200,clear-day,54.63,0.69,1027.7,0.0,1.36,1.0,9.997,201710020900
514,1506952800,clear-day,61.94,0.55,1028.9,0.0,1.45,3.0,9.997,201710021000
515,1506956400,clear-day,63.95,0.53,1029.3,0.0,3.06,4.0,9.997,201710021100
516,1506960000,clear-day,64.95,0.51,1029.3,0.0,2.81,5.0,9.997,201710021200
517,1506963600,clear-day,67.35,0.47,1029.4,0.0,1.61,5.0,9.997,201710021300
518,1506967200,clear-day,67.73,0.47,1029.1,0.0,1.9,4.0,9.997,201710021400
519,1506970800,clear-day,64.95,0.54,1029.3,0.0,1.55,3.0,9.997,201710021500
520,1506974400,clear-day,64.95,0.55,1029.6,0.0,1.45,1.0,9.997,201710021600
521,1506978000,clear-day,64.4,0.58,1030.1,0.0,1.28,0.0,9.997,201710021700
522,1506981600,clear-day,61.94,0.64,1031.0,0.0,0.6,0.0,9.997,201710021800
523,1506985200,clear-night,58.74,0.73,1031.4,0.0,0.33,0.0,9.997,201710021900
524,1506988800,clear-night,55.28,0.82,1032.3,0.0,0.02,0.0,9.997,201710022000
525,1506992400,clear-night,53.49,0.84,1032.2,0.0,0.17,0.0,9.997,201710022100
526,1506996000,clear-night,51.34,0.88,1033.3,0.0,0.01,0.0,9.997,201710022200
527,1506999600,clear-night,50.15,0.89,1033.7,0.0,0.0,0.0,9.593,201710022300
528,1507003200,clear-night,49.54,0.92,1034.1,0.0,0.01,0.0,9.997,201710030000
529,1507006800,clear-night,49.07,0.89,1034.5,0.0,0.01,0.0,9.997,201710030100
530,1507010400,clear-night,47.76,0.93,1035.0,0.0,0.16,0.0,9.997,201710030200
531,1507014000,clear-night,47.28,0.93,1035.2,0.0,0.14,0.0,9.908999999999999,201710030300
532,1507017600,partly-cloudy-night,46.28,0.92,1035.6,0.75,0.0,0.0,3.721,201710030400
533,1507021200,clear-night,45.69,0.93,1036.0,0.0,0.12,0.0,9.429,201710030500
534,1507024800,partly-cloudy-night,45.32,0.93,1036.6,0.44,0.03,0.0,9.997,201710030600
535,1507028400,clear-day,45.2,0.93,1037.3,0.0,0.02,0.0,9.997,201710030700
536,1507032000,clear-day,48.27,0.91,1037.6,0.19,0.0,0.0,9.732000000000001,201710030800
537,1507035600,clear-day,57.95,0.77,1037.8,0.0,0.06,1.0,9.986,201710030900
538,1507039200,clear-day,59.94,0.68,1037.4,0.08,1.05,3.0,9.997,201710031000
539,1507042800,clear-day,61.94,0.61,1038.6,0.0,1.12,4.0,9.997,201710031100
540,1507046400,clear-day,61.94,0.57,1038.0,0.0,3.9,5.0,9.997,201710031200
541,1507050000,clear-day,62.94,0.54,1037.3,0.18,4.72,5.0,9.997,201710031300
542,1507053600,clear-day,65.68,0.54,1036.7,0.18,1.95,4.0,9.997,201710031400
543,1507057200,clear-day,64.95,0.57,1035.7,0.18,1.95,3.0,9.997,201710031500
544,1507060800,clear-day,64.95,0.58,1035.3,0.1,2.82,1.0,9.997,201710031600
545,1507064400,clear-day,66.95,0.54,1035.0,0.08,2.06,0.0,9.997,201710031700
546,1507068000,clear-day,65.94,0.56,1034.7,0.0,0.61,0.0,9.997,201710031800
547,1507071600,clear-night,61.94,0.64,1034.0,0.0,1.34,0.0,9.997,201710031900
548,1507075200,clear-night,59.24,0.71,1034.5,0.0,1.76,0.0,9.997,201710032000
549,1507078800,clear-night,58.94,0.71,1033.5,0.0,0.61,0.0,9.997,201710032100
550,1507082400,clear-night,57.95,0.73,1033.3,0.0,1.6,0.0,9.997,201710032200
551,1507086000,clear-night,56.94,0.74,1032.4,0.0,2.33,0.0,9.997,201710032300
552,1507089600,clear-night,54.8,0.79,1032.4,0.0,1.67,0.0,9.997,201710040000
553,1507093200,clear-night,53.61,0.81,1031.9,0.0,0.9,0.0,9.997,201710040100
554,1507096800,clear-night,53.02,0.81,1031.3,0.0,1.4,0.0,9.997,201710040200
555,1507100400,clear-night,51.71,0.85,1030.3,0.0,0.77,0.0,9.997,201710040300
556,1507104000,clear-night,51.59,0.84,1030.2,0.0,0.94,0.0,9.997,201710040400
557,1507107600,clear-night,51.02,0.86,1029.2,0.0,0.49,0.0,9.997,201710040500
558,1507111200,clear-night,51.45,0.86,1029.5,0.0,2.03,0.0,9.997,201710040600
559,1507114800,clear-day,51.54,0.86,1028.5,0.0,1.87,0.0,9.997,201710040700
560,1507118400,clear-day,52.65,0.85,1028.0,0.0,1.94,0.0,9.997,201710040800
561,1507122000,clear-day,57.95,0.75,1027.6,0.01,3.07,1.0,9.997,201710040900
562,1507125600,clear-day,60.94,0.72,1027.0,0.0,3.3,3.0,9.997,201710041000
563,1507129200,clear-day,63.95,0.68,1026.2,0.0,4.16,4.0,9.997,201710041100
564,1507132800,clear-day,67.94,0.62,1025.0,0.0,4.19,5.0,9.997,201710041200
565,1507136400,clear-day,70.95,0.57,1024.0,0.0,4.35,5.0,9.997,201710041300
566,1507140000,clear-day,72.93,0.53,1023.5,0.0,4.73,4.0,9.997,201710041400
567,1507143600,clear-day,73.95,0.51,1021.7,0.0,4.32,3.0,9.997,201710041500
568,1507147200,clear-day,74.95,0.48,1020.8,0.0,4.93,1.0,9.997,201710041600
569,1507150800,clear-day,74.95,0.48,1019.9,0.0,2.42,0.0,9.997,201710041700
570,1507154400,clear-day,73.95,0.51,1019.5,0.02,3.19,0.0,9.997,201710041800
571,1507158000,clear-night,70.95,0.6,1019.5,0.0,2.0,0.0,9.997,201710041900
572,1507161600,clear-night,68.95,0.65,1019.3,0.0,2.86,0.0,9.997,201710042000
573,1507165200,clear-night,65.94,0.74,1019.2,0.0,3.86,0.0,9.997,201710042100
574,1507168800,clear-night,64.95,0.77,1018.4,0.0,4.41,0.0,9.997,201710042200
575,1507172400,clear-night,63.95,0.79,1017.6,0.0,4.34,0.0,9.997,201710042300
576,1507176000,clear-night,63.95,0.81,1017.3,0.0,4.42,0.0,9.997,201710050000
577,1507179600,clear-night,64.95,0.78,1017.2,0.0,4.64,0.0,9.997,201710050100
578,1507183200,clear-night,64.95,0.8,1017.0,0.03,5.52,0.0,9.997,201710050200
579,1507186800,clear-night,65.94,0.77,1016.5,0.17,3.42,0.0,9.997,201710050300
580,1507190400,clear-night,64.68,0.82,1016.5,0.0,2.06,0.0,9.997,201710050400
581,1507194000,clear-night,64.14,0.82,1016.6,0.0,1.05,0.0,9.997,201710050500
582,1507197600,clear-night,64.95,0.79,1016.5,0.0,1.41,0.0,9.997,201710050600
583,1507201200,clear-day,63.7,0.82,1016.9,0.18,1.54,0.0,9.997,201710050700
584,1507204800,clear-day,64.25,0.81,1017.5,0.11,1.54,0.0,9.997,201710050800
585,1507208400,partly-cloudy-day,67.94,0.72,1018.5,0.43,1.43,1.0,9.997,201710050900
586,1507212000,partly-cloudy-day,68.95,0.68,1018.4,0.39,2.69,2.0,9.997,201710051000
587,1507215600,clear-day,72.93,0.56,1018.2,0.09,3.56,4.0,9.997,201710051100
588,1507219200,partly-cloudy-day,73.95,0.52,1017.8,0.41,4.06,4.0,9.997,201710051200
