,28563595,28563594,28563596,28563622,28563597,28563606,28563604,28563602,28563603
201909031523,,,,,,,,,
201909031524,,,,,,,,,
201909031525,,,,,,,,,
201909031526,,,,,,,,,
201909031527,129.745,128.282,,,,,,,
201909031528,,,132.79399999999998,136.417,132.751,131.083,132.023,132.659,103.44200000000001
201909031529,,,,,,,,,
201909031530,,,,,,,,,
201909031531,,,,,,,,,
201909031532,,,,,,,,,
201909031533,,,,,,,,,
201909031534,,,,,,,,,
201909031535,,,,,,,,,
201909031536,,,,,,,,,
201909031537,,,,,,,,,
201909031538,,,,,,,,,
201909031539,,,,,,,,,
201909031540,,,,,,,,,
201909031541,,,,,,,,,
201909031542,,91.912,,,,,,,
201909031543,93.17150000000001,98.943,95.92150000000001,94.766,97.348,74.77,93.24600000000001,94.255,74.014
201909031544,119.0,136.09799999999998,143.71200000000002,137.796,142.74,44.056000000000004,95.59299999999999,118.1825,99.29599999999999
201909031545,103.811,133.944,139.889,141.792,138.907,43.775,136.968,136.093,110.5
201909031546,78.654,132.308,133.922,133.62,133.0,34.037,134.113,133.46200000000002,108.259
201909031547,52.547,128.275,134.808,123.98100000000001,134.32,31.49,129.925,132.942,106.98
201909031548,50.153999999999996,126.148,129.018,95.731,128.07299999999998,30.679000000000002,127.588,126.77799999999999,106.28299999999999
201909031549,46.66,125.006,129.627,66.98100000000001,129.453,29.593000000000004,124.333,128.471,106.98100000000001
201909031550,40.961000000000006,,129.882,55.887,128.63299999999998,29.673000000000002,121.0,125.01899999999999,106.6
201909031551,,,,,,,,,
201909031552,,,,,,,,,
201909031553,,,,,,,,,
201909031554,,,,,,,,,
201909031555,,,,,,,,,
201909031556,,,,,,,,,
201909031557,,,,,,,,,
201909031558,,,,,,,,,
201909031559,,,,,,,,,
201909031600,,,,,,,,,
201909031601,,,,,,,,,
201909031602,,,,,,,,,
201909031603,,,,,,,,,
201909031604,,,,,,,,,
201909031605,34.051,98.803,93.066,39.358000000000004,117.039,35.576,54.897,106.464,98.869
201909031606,,,,,,,,,
201909031607,,,,,,,,,
201909031608,,,,,,,,,
201909031609,,,,,,,,,
201909031610,,,,,,,,,
201909031611,,,,,,,,,
201909031612,,,,,,,,,
201909031613,,,,,,,,,
201909031614,,,,,,,,,
201909031615,,,,,,,,,
201909031616,,,,,,,,,
201909031617,,,,,,,,,
201909031618,,,,,,,,,
201909031619,,,,,,,,,
201909031620,32.208,88.57600000000001,41.494,38.326,107.662,31.93,40.801,54.02,77.166
201909031621,,,,,,,,,
201909031622,,,,,,,,,
201909031623,,,,,,,,,
201909031624,,,,,,,,,
201909031625,,,,,,,,,
201909031626,,,,,,,,,
201909031627,,,,,,,,,
201909031628,,,,,,,,,
201909031629,,,,,,,,,
201909031630,,,,,,,,,
201909031631,,,,,,,,,
201909031632,,,,,,,,,
201909031633,,,,,,,,,
201909031634,,,,,,,,,
201909031635,20.561999999999998,29.646,24.938000000000002,21.796,48.03,20.472,22.281,28.316,36.853
201909031636,,,,,,,,,
201909031637,,,,,,,,,
201909031638,,,,,,,,,
201909031639,,,,,,,,,
201909031640,,,,,,,,,
201909031641,,,,,,,,,
201909031642,,,,,,,,,
201909031643,,,,,,,,,
201909031644,,,,,,,,,
201909031645,,,,,,,,,
201909031646,,,,,,,,,
201909031647,,,,,,,,,
201909031648,,,,,,,,,
201909031649,,,,,,,,,
201909031650,18.272000000000002,19.86,24.416,23.453000000000003,25.194000000000003,17.81,23.682,21.519000000000002,35.301
201909031651,,,,,,,,,
201909031652,,,,,,,,,
201909031653,,,,,,,,,
201909031654,,,,,,,,,
201909031655,,,,,,,,,
201909031656,,,,,,,,,
201909031657,,,,,,,,,
201909031658,,,,,,,,,
201909031659,,,,,,,,,
201909031700,,,,,,,,,
201909031701,,,,,,,,,
201909031702,,,,,,,,,
201909031703,,,,,,,,,
201909031704,,,,,,,,,
201909031705,15.738,13.738,16.958,15.133,14.859000000000002,14.717,14.868,14.155999999999999,14.088
201909031706,,,,,,,,,
201909031707,,,,,,,,,
201909031708,,,,,,,,,
201909031709,,,,,,,,,
201909031710,,,,,,,,,
201909031711,,,,,,,,,
201909031712,,,,,,,,,
201909031713,,,,,,,,,
201909031714,,,,,,,,,
201909031715,,,,,,,,,
201909031716,,,,,,,,,
201909031717,,,,,,,,,
201909031718,,,,,,,,,
201909031719,,,,,,,,,
201909031720,14.613,13.196,13.265999999999998,13.612,13.878,13.357999999999999,12.949000000000002,13.681,13.889000000000001
201909031721,,,,,,,,,
201909031722,,,,,,,,,
201909031723,,,,,,,,,
201909031724,,,,,,,,,
201909031725,,,,,,,,,
201909031726,,,,,,,,,
201909031727,,,,,,,,,
201909031728,,,,,,,,,
201909031729,,,,,,,,,
201909031730,,,,,,,,,
201909031731,,,,,,,,,
201909031732,,,,,,,,,
201909031733,,,,,,,,,
201909031734,,,,,,,,,
201909031735,11.16,12.252,12.267000000000001,11.833,13.690999999999999,10.975,11.904000000000002,12.075999999999999,13.18
201909031736,,,,,,,,,
201909031737,,,,,,,,,
201909031738,,,,,,,,,
201909031739,,,,,,,,,
201909031740,,,,,,,,,
201909031741,,,,,,,,,
201909031742,,,,,,,,,
201909031743,,,,,,,,,
201909031744,,,,,,,,,
201909031745,,,,,,,,,
201909031746,,,,,,,,,
201909031747,,,,,,,,,
201909031748,,,,,,,,,
201909031749,,,,,,,,,
201909031750,10.193,10.405,10.523,,11.118,10.041,10.277999999999999,10.645999999999999,11.287
201909031751,,,,10.494000000000002,,,,,
201909031752,,,,,,,,,
201909031753,,,,,,,,,
201909031754,,,,,,,,,
201909031755,,,,,,,,,
201909031756,,,,,,,,,
201909031757,,,,,,,,,
201909031758,,,,,,,,,
201909031759,,,,,,,,,
201909031800,,,,,,,,,
201909031801,,,,,,,,,
201909031802,,,,,,,,,
201909031803,,,,,,,,,
201909031804,,,,,,,,,
201909031805,9.122,9.03,9.373,,9.377,8.977,9.171,9.261000000000001,9.236
201909031806,,,,9.378,,,,,
201909031807,,,,,,,,,
201909031808,,,,,,,,,
201909031809,,,,,,,,,
201909031810,,,,,,,,,
201909031811,,,,,,,,,
201909031812,,,,,,,,,
201909031813,,,,,,,,,
201909031814,,,,,,,,,
201909031815,,,,,,,,,
201909031816,,,,,,,,,
201909031817,,,,,,,,,
201909031818,,,,,,,,,
201909031819,,,,,,,,,
201909031820,7.792000000000001,7.76,7.999,,8.033,7.694,7.874,7.874,7.813
201909031821,,,,7.983,,,,,
201909031822,,,,,,,,,
201909031823,,,,,,,,,
201909031824,,,,,,,,,
201909031825,,,,,,,,,
201909031826,,,,,,,,,
201909031827,,,,,,,,,
201909031828,,,,,,,,,
201909031829,,,,,,,,,
201909031830,,,,,,,,,
201909031831,,,,,,,,,
201909031832,,,,,,,,,
201909031833,,,,,,,,,
201909031834,,,,,,,,,
201909031835,6.978,6.935,7.1129999999999995,,7.152,6.895,7.039,7.06,6.986000000000001
201909031836,,,,7.14,,,,,
201909031837,,,,,,,,,
201909031838,,,,,,,,,
201909031839,,,,,,,,,
201909031840,,,,,,,,,
201909031841,,,,,,,,,
201909031842,,,,,,,,,
201909031843,,,,,,,,,
201909031844,,,,,,,,,
201909031845,,,,,,,,,
201909031846,,,,,,,,,
201909031847,,,,,,,,,
201909031848,,,,,,,,,
201909031849,,,,,,,,,
201909031850,5.61,5.582000000000001,5.752999999999999,,5.749,5.5120000000000005,5.63,5.621,5.609
201909031851,,,,5.638999999999999,,,,,
201909031852,,,,,,,,,
201909031853,,,,,,,,,
201909031854,,,,,,,,,
201909031855,,,,,,,,,
201909031856,,,,,,,,,
201909031857,,,,,,,,,
201909031858,,,,,,,,,
201909031859,,,,,,,,,
201909031900,,,,,,,,,
201909031901,,,,,,,,,
201909031905,3.0039999999999996,2.7089999999999996,3.135,,2.826,2.912,2.681,2.6289999999999996,3.063
201909031920,1.271,,1.39,,,1.109,,,1.296
201909031921,0.556,,0.677,,,0.317,,,0.541
201909031922,0.46799999999999997,,0.563,,,0.239,,,0.444
201909031923,,,0.391,,,,,,
201909031906,,,,2.694,,,,,
