power_1,power_2
79.94007853,98.78934531
80.85522542,98.86905135
80.45226042,98.81416238
80.48102587,99.40471038
80.07390601,99.22703887
79.85904836,98.75297664
80.55781172,98.44481782
80.47797117,97.99296762
79.8369726,98.45975425
80.69915856,98.44245083
80.36877951,98.46232232
80.81697625,98.97329359
79.94651713,98.51281039
80.18149649,98.62238065
80.36136585,98.50692422
80.25876209,98.22334108
80.47738872,98.95610067
81.11816792,98.64306631
80.64202642,98.82786186
80.71986861,98.71639215
80.50802931,98.95343027
80.22994222,98.89350339
80.88632874,99.13759311
80.35024404,99.24470816
80.3427857,98.52775805
80.67340867,98.58411885
80.39107785,98.84992532
80.47773516,99.25061144
80.27635237,99.15582345
80.9753207,99.40565184
80.54990986,98.68488777
80.08062517,98.47205645
81.02612885,99.11628864
80.58515783,99.12459626
80.56342729,99.03604916
80.9288464,98.82204627
80.46841372,98.88263039
80.28988316,98.96239008
80.02696747,98.80693264
80.64124306,99.13337083
80.75953971,98.52391977
80.66463698,98.47014694
80.58025313,99.32677574
80.37535526,99.36491485
80.22157882,98.96675787
80.20319522,98.34204445
80.71512901,98.792811
80.1892872,99.02486042
80.20981966,98.32881802
80.59690133,99.00044942
80.49434081,98.86912568
80.49533282,98.93893406
80.71089441,99.04100942
80.53956324,98.97388649
80.31794773,98.32881513
80.23623396,98.89730853
80.53511174,98.76626479
80.5680163,98.87580387
80.31061374,99.36753552
80.55910432,99.20888796
80.77168788,98.6419542
80.31927351,99.31711865
81.11885349,98.56153712
80.63116228,98.61004918
81.14210927,98.74551379
80.33265148,98.85611975
79.96610881,99.16156009
80.29098106,98.82228032
80.46776825,98.81933934
81.03568346,99.4080739
80.53918316,99.07241461
80.61395436,98.89479195
79.95353424,99.04422038
80.27094622,98.83706376
80.71689603,98.83451997
80.07002871,98.56913923
80.37311158,98.14216673
80.47302336,98.58507812
80.35879528,98.79607928
80.85547046,98.52453804
80.8177079,99.18032262
80.44724456,98.83228692
80.66595465,98.88271505
80.56825267,98.73287603
80.79181544,99.14988792
80.44651901,98.60216655
80.34981103,99.47349277
80.87034495,99.03953832
80.53902449,98.2513645
80.65687572,99.33897393
80.22752206,99.61308151
80.63567494,99.08322313
80.71720575,99.48493971
80.67015079,98.5532875
80.23181452,99.16319683
80.2862843,98.48654162
81.18819714,98.77943979
80.96092507,99.19181552
80.76475338,98.87962596
80.71151956,99.07048004
80.02513808,98.93303261
80.8096271,99.09107045
80.16556923,99.03566031
80.46297885,98.85936149
80.57387104,98.83431711
80.71243593,99.30259269
80.67986288,98.63980475
80.71659142,99.2092194
80.5624795,99.04590607
80.5194856,99.1629715
79.9925013,98.98835282
80.17595897,98.54584809
81.01022136,98.7614539
80.85851291,99.02949911
80.54443879,98.65913529
80.55972073,98.63775517
81.08611411,99.02777253
80.42216629,98.65867287
80.77037524,98.81366271
80.50035784,99.00958867
80.70792085,99.13412324
80.2251641,98.6380387
80.50643212,98.43717343
80.68217818,99.04379497
81.05195052,99.15523366
80.64816222,98.89734649
80.70550059,98.56029699
80.35783544,98.96370464
80.16354784,98.34850454
80.33459225,98.34883792
80.30665242,98.32172491
79.7887413,97.9493885
79.9036235,98.30610532
80.11416822,98.34164802
80.34500893,98.42733059
79.73527102,98.60759975
80.55805798,97.95771855
80.20133402,98.51445288
79.99049844,98.33278767
80.49680642,98.18181902
79.70648009,97.91711336
80.0070884,98.68176187
79.79890846,98.59403896
80.40356627,98.51219318
80.33112816,98.38153695
80.14299652,98.06878254
80.56232052,98.507689
80.24460353,98.30823338
80.13233666,98.43473617
80.40722637,98.28135895
80.16543097,98.33029273
79.88339106,98.53138706
80.41473688,98.60290452
80.44340068,98.68638527
81.04544429,99.11468912
80.51212419,98.69589626
80.12616766,98.65229727
80.08979411,98.43056512
80.48262647,98.85181491
80.50687309,98.99074605
80.69570524,98.60062184
80.59635276,98.62562263
80.78160123,98.77771964
80.58716664,98.7281867
80.02204758,99.2620983
81.13993708,98.33854301
81.19031217,98.6660081
80.63776206,99.05154379
80.50065857,98.63685407
80.87920716,99.03774363
80.76764913,98.67427652
80.96586462,98.60422574
80.49990483,99.27242279
81.62431697,98.82121542
80.88500506,99.10781097
80.17732297,98.49058877
80.82066851,99.34846098
81.06686365,98.82632082
80.11117119,98.51615205
80.9123446,98.87427971
80.20515462,98.93009161
80.85433568,98.94897045
79.90301536,98.80395255
80.80048958,98.90310045
82.48091399,98.97893874
82.77451604,99.07554737
82.36915286,99.26928999
82.84331025,99.02208199
82.97468038,99.07990179
80.99591436,98.42978979
80.82226797,98.82614201
80.90755098,98.39577634
77.12936804,98.82173579
74.30506992,99.13314853
75.41580719,98.86700722
78.58603533,99.05295071
78.11807271,99.26975251
78.96939511,98.76750435
77.58993434,98.48591657
76.34468193,98.99049103
79.44935303,98.92632849
79.10269568,98.70340827
79.28103575,98.87214691
79.68586059,99.09941671
79.18748801,98.15741628
78.88646816,98.80242862
78.96680943,98.70350338
79.2849315,98.54346957
79.29618895,98.75617508
79.26461743,98.90912705
79.45846382,98.62894038
79.38454876,98.77012164
79.18951519,98.44956597
79.16289128,98.69218915
79.2406406,98.24433541
79.24236279,98.98020928
79.28326436,99.12920157
79.42425046,98.5338319
78.95563464,98.83222102
78.88845042,89.26597097
79.61965583,98.72951662
79.29085255,98.77005361
78.90492032,99.04014554
78.82001755,98.88137504
78.96798292,99.00924105
78.68881555,98.33814042
79.21529515,98.86941246
79.13990887,98.82238575
78.86965343,98.85708737
79.36493082,98.83447131
79.24526841,99.10824409
79.18583646,98.90904389
79.43391776,98.45427259
79.10842113,98.54982001
79.39271401,98.92670284
79.40276456,99.14003599
79.78725997,98.90272071
79.06027748,99.02444049
78.92524882,99.06925302
79.59267655,98.77300812
78.92838,98.59018232
79.59634688,99.05675035
79.59182197,99.26790522
79.63813297,98.9289204
79.37582324,99.09171475
79.24498209,98.83072901
79.06915031,98.69973851
79.09971861,99.58519745
79.13181897,98.88815981
79.08366994,99.04611054
79.87646396,99.13883305
79.68668136,99.44080964
78.58355602,99.46834364
79.39672377,98.81202993
79.66866469,98.50996388
79.83633314,98.96389022
80.08856684,98.67211182
79.23658584,99.20816666
79.21584624,99.23163422
79.00974169,98.74222834
79.36090373,98.58957975
79.34481902,98.45584952
79.51773711,98.7768901
78.9120084,98.60288273
79.39350126,98.44636187
79.4910742,98.67132878
78.89212381,99.12076305
79.0456779,98.35302121
79.36215233,98.65365924
79.22318843,98.88483624
79.57165942,99.37504181
79.16292768,98.50326439
78.8962077,99.14570735
79.19433833,98.63663037
79.22749643,99.19750513
78.5378968,99.13045683
79.12027854,98.71287748
78.56801484,98.50405464
78.94611438,98.27428755
78.79694552,98.59976253
79.43937174,98.92126464
79.55021929,98.73524021
79.64415586,98.18472262
79.78947603,98.70249895
79.34297785,98.88748153
79.0847779,98.75618712
79.55081382,98.97981007
79.63615307,99.49012751
78.77707658,98.80022806
79.00977571,98.89504138
78.93117923,99.27195609
78.80688676,98.67782609
78.62051701,98.6630958
79.07200931,99.04373157
79.29637775,98.69889595
79.09329939,98.79432703
79.37957478,98.89455746
79.72356847,98.4213643
79.1835245,98.90164126
78.98152338,98.25682532
79.54261573,99.12746386
78.56406413,98.20743503
78.94367996,99.00780086
78.76848745,98.64001249
79.41825325,98.62202057
79.35264145,98.6351893
79.58811364,98.95386733
79.00386893,98.92744939
79.43360463,99.05751017
79.14136084,98.97820439
79.44523398,98.45263865
79.42711058,98.64221249
79.59643951,99.02724454
79.20822699,98.78825657
79.57435344,98.96750564
78.96873102,99.52680529
78.8858011,99.03610968
79.07454072,98.49943019
79.06760368,99.15425283
79.15670358,98.14192059
79.13258435,99.13125141
79.47889697,99.43165022
78.69167293,98.0704533
79.44170808,98.74019813
78.82015518,98.445931
79.29593704,99.13453333
79.54775249,97.90890733
79.59488708,99.0151628
79.18185635,98.41945878
78.90537154,98.99844411
79.55565089,98.86011209
79.60344858,98.63105907
79.54571942,99.30151303
79.58621871,98.68820347
79.14822721,98.75983964
79.49327422,99.10113378
79.85461489,98.89416469
79.75457729,98.11597193
79.54821439,99.32403205
79.66103671,98.70732096
79.49609983,99.0042862
79.87738672,99.22478279
79.72884443,99.16654227
78.70465531,98.87837964
78.98008864,98.92744485
79.18633376,99.31700299
79.80161078,98.35867765
79.44885318,98.69584515
78.82203836,98.83418346
79.06556055,98.95441807
78.82499474,98.46465957
79.16106474,99.20960346
79.13806886,98.64454396
79.50491856,98.3873319
79.60978216,98.85136621
79.76198601,98.81154497
79.20906458,98.95035364
79.39309549,98.71877733
79.33445496,98.90038051
79.36750051,99.16088545
79.43824261,98.45410513
78.7926997,98.49905295
79.44131075,98.86356799
79.01159304,98.36705098
78.93116854,98.94095417
79.48826034,98.59794394
78.80184081,98.72216798
79.36489786,98.47631532
79.3524438,98.72073222
79.67581795,98.9745936
79.1665255,98.71558157
79.55682967,98.67515607
79.42202454,99.22218604
78.2131817,98.82389776
78.70921398,98.52936242
79.00100403,98.67950769
79.38325816,98.92996383
78.77323114,98.8219145
79.17987662,98.95450453
78.80459301,98.66593013
78.85415254,99.36182948
78.97582306,98.48796875
78.95637571,99.61142495
79.04122398,99.20113018
79.05921452,98.70137196
79.24762563,98.80991941
78.91655081,98.57401448
79.38752579,98.54326733
79.24783728,98.90439933
79.18063693,98.58929342
79.32688972,99.27345412
79.08139581,98.87534307
78.28450257,98.32831107
79.18978621,98.33033349
79.30828482,98.67637959
79.42667967,98.57018271
79.89884689,98.90273318
79.62293508,98.95648376
79.29803901,98.43011922
79.39240967,98.69700189
79.77612428,98.85568133
78.86069601,98.47102814
79.11466024,99.39193295
78.87769945,98.65050299
79.37332353,98.73812071
79.36562098,98.60524175
79.17957009,99.01189592
79.25517557,98.32735505
78.88172045,98.89995598
78.78143857,99.12919696
78.9677202,98.58733387
79.0295715,98.54538576
79.01242678,98.97180777
79.09157962,98.19445721
78.58700068,98.70923523
79.55987366,98.5523288
79.31924368,98.70643065
79.37208733,98.5715663
79.22384484,98.48730216
79.49096795,98.73523587
78.88095588,98.98681363
78.84539634,98.60780533
78.93764298,98.99665699
78.65701068,98.91381634
79.05708585,98.48224838
78.78229551,98.91984522
78.87490801,99.2145706
79.80632059,98.89887392
79.09658973,98.73780326
80.83200022,98.53162031
79.82348675,98.51260946
79.8937529,99.21470973
79.67849853,98.6059545
79.22725163,99.05555274
78.84746534,98.69532184
79.26171615,98.86091382
79.11578142,98.13493082
80.02828732,99.02150516
79.28332163,98.47209687
79.44351093,98.48605083
79.31176029,98.30888041
79.29228536,98.44017471
79.39292569,99.12306677
80.43410566,98.47724557
79.15610516,98.58890741
79.80676038,98.35657316
79.74358749,98.08412764
79.02443316,98.65384205
79.58050361,99.29662045
79.28220164,98.57234938
